Date,Open,High,Low,Close,Adj Close,Volume
2020-05-13,128.279999,128.550003,114.599998,117.559998,117.559998,18648800
2020-05-14,117.500000,120.699997,115.059998,116.599998,116.599998,12161100
2020-05-15,115.820000,116.790001,112.480003,112.930000,112.930000,9708500
2020-05-18,114.529999,120.089996,114.516998,118.449997,118.449997,9362800
2020-05-19,118.870003,119.989998,115.029999,116.019997,116.019997,6676800
2020-05-20,118.500000,119.919998,114.249001,117.040001,117.040001,8665600
2020-05-21,116.360001,116.559998,112.070000,114.699997,114.699997,7715700
2020-05-22,111.629997,114.400002,107.620003,108.510002,108.510002,11992000
2020-05-26,110.209999,111.661003,107.300003,107.589996,107.589996,8255900
2020-05-27,107.339996,109.089996,101.559998,106.559998,106.559998,7960800
2020-05-28,105.629997,110.839996,104.879997,109.199997,109.199997,7467200
2020-05-29,109.849998,112.120003,107.309998,109.510002,109.510002,6830400
2020-06-01,109.165001,114.199997,108.400002,112.949997,112.949997,6974100
2020-06-02,113.720001,114.379997,108.870003,110.820000,110.820000,6357000
2020-06-03,111.000000,111.349998,103.900002,103.959999,103.959999,13477500
2020-06-04,104.000000,107.750000,101.800003,102.930000,102.930000,11763700
2020-06-05,103.949997,104.500000,100.190002,104.379997,104.379997,10496200
2020-06-08,105.529999,113.019997,103.970001,112.949997,112.949997,9120400
2020-06-09,112.440002,115.169998,108.600998,113.250000,113.250000,9760500
2020-06-10,114.489998,116.279999,110.220001,113.800003,113.800003,8123700
2020-06-11,108.690002,114.919998,106.239998,106.949997,106.949997,8314000
2020-06-12,108.809998,110.160004,105.300003,108.070000,108.070000,7456100
2020-06-15,107.169998,107.639999,103.940002,107.489998,107.489998,5933100
2020-06-16,109.809998,120.849998,107.699997,120.809998,120.809998,17193400
2020-06-17,119.480003,123.099998,115.779999,117.320000,117.320000,14449400
2020-06-18,117.750000,129.190002,117.730003,127.790001,127.790001,19343500
2020-06-19,128.169998,132.169998,124.750000,128.500000,128.500000,18937200
2020-06-22,129.500000,134.809998,128.509995,129.779999,129.779999,13285600
2020-06-23,131.000000,132.419998,127.324997,127.879997,127.879997,8997700
2020-06-24,127.129997,129.929001,120.419998,123.349998,123.349998,8242100
2020-06-25,123.000000,125.000000,120.570000,123.599998,123.599998,4810100
2020-06-26,124.820000,126.550003,120.260002,122.550003,122.550003,7984100
2020-06-29,122.400002,123.209000,112.110001,115.050003,115.050003,12073800
2020-06-30,115.099998,117.870003,113.879997,116.529999,116.529999,5845900
2020-07-01,117.300003,129.440002,116.349998,128.389999,128.389999,15001800
2020-07-02,128.470001,132.500000,125.195000,128.649994,128.649994,12158100
2020-07-06,130.860001,135.970001,128.660004,132.029999,132.029999,10413900
2020-07-07,131.690002,135.809998,129.399994,130.419998,130.419998,7458900
2020-07-08,131.880005,135.139999,130.699997,133.759995,133.759995,6408100
2020-07-09,136.500000,149.979996,136.279999,149.690002,149.690002,25309400
2020-07-10,147.820007,159.880005,147.259995,153.050003,153.050003,24628200
2020-07-13,158.990005,166.184006,147.419998,149.059998,149.059998,18541500
2020-07-14,149.509995,156.363998,142.147003,150.360001,150.360001,12712300
2020-07-15,150.979996,155.880005,147.589996,154.210007,154.210007,9203200
2020-07-16,152.720001,157.279999,149.479996,153.309998,153.309998,8910200
2020-07-17,150.990005,153.710007,147.949997,148.360001,148.360001,6527400
2020-07-20,148.779999,151.630005,146.580002,150.460007,150.460007,6177800
2020-07-21,152.779999,159.059998,150.220001,153.360001,153.360001,9381700
2020-07-22,153.529999,156.000000,150.820007,152.169998,152.169998,3576100
2020-07-23,152.220001,158.470001,148.039993,150.160004,150.160004,7138800
2020-07-24,147.244003,153.100006,145.169998,151.169998,151.169998,4891500
2020-07-27,153.339996,156.580002,151.550003,155.970001,155.970001,5140600
2020-07-28,154.389999,155.949997,148.500000,148.750000,148.750000,5496800
2020-07-29,150.000000,154.419998,149.199997,151.570007,151.570007,4599200
2020-07-30,150.160004,154.020004,149.240005,150.350006,150.350006,3458200
2020-07-31,153.610001,158.270004,151.119995,154.889999,154.889999,8087300
2020-08-03,158.360001,163.419998,156.619995,161.820007,161.820007,8886600
2020-08-04,164.229996,168.149994,163.304993,166.440002,166.440002,8704300
2020-08-05,164.850006,169.139999,163.750000,165.419998,165.419998,12796100
2020-08-06,159.570007,160.500000,150.050003,153.869995,153.869995,19647000
2020-08-07,154.449997,164.729996,153.389999,156.389999,156.389999,15891900
2020-08-10,157.419998,157.789993,147.556000,150.410004,150.410004,6280300
2020-08-11,149.279999,152.250000,143.210007,146.410004,146.410004,5630800
2020-08-12,151.449997,153.850006,146.660004,146.979996,146.979996,10277200
2020-08-13,148.619003,152.005005,146.809998,149.970001,149.970001,5544700
2020-08-14,150.850006,152.500000,146.199997,146.850006,146.850006,3855000
2020-08-17,147.770004,148.270004,143.360001,145.710007,145.710007,4907400
2020-08-18,147.300003,152.190002,146.509995,149.850006,149.850006,5945800
2020-08-19,149.000000,150.889999,146.173004,147.369995,147.369995,4333700
2020-08-20,147.309998,151.889999,146.419998,148.889999,148.889999,4492900
2020-08-21,148.949997,150.561005,146.600006,147.130005,147.130005,3544300
2020-08-24,149.500000,149.699997,145.600006,148.580002,148.580002,4350900
2020-08-25,148.000000,148.714996,145.860001,147.770004,147.770004,3577600
2020-08-26,151.610001,167.169998,151.130005,164.279999,164.279999,17714800
2020-08-27,162.589996,166.149994,157.860001,160.970001,160.970001,7425000
2020-08-28,162.000000,177.539993,161.500000,172.850006,172.850006,26709800
2020-08-31,172.509995,175.509995,168.059998,173.479996,173.479996,10227100
2020-09-01,176.996994,185.440002,176.630005,179.270004,179.270004,10575700
2020-09-02,183.759995,183.759995,171.029999,178.320007,178.320007,8279600
2020-09-03,172.179993,176.479996,165.080002,166.899994,166.899994,8175500
2020-09-04,165.000000,167.419998,150.380005,159.910004,159.910004,7218600
2020-09-08,155.084000,170.440002,155.000000,162.630005,162.630005,11271300
2020-09-09,166.070007,166.800003,159.080002,161.179993,161.179993,6125400
2020-09-10,162.240005,168.600006,158.932999,159.440002,159.440002,5310800
2020-09-11,160.753006,161.500000,152.619995,155.460007,155.460007,5037100
2020-09-14,157.059998,160.199997,155.399994,157.729996,157.729996,5009900
2020-09-15,162.714996,170.440002,161.770004,168.520004,168.520004,10223600
2020-09-16,168.000000,174.190002,167.710007,169.990005,169.990005,8087500
2020-09-17,165.860001,168.132004,161.360001,164.669998,164.669998,6320800
2020-09-18,165.231995,165.779999,157.539993,160.470001,160.470001,9286700
2020-09-21,166.050003,189.800003,163.539993,188.820007,188.820007,35515000
2020-09-22,187.380005,195.360001,182.500000,193.789993,193.789993,20693200
2020-09-23,193.490005,200.729996,185.000000,187.250000,187.250000,18585100
2020-09-24,183.570007,184.970001,177.679993,178.270004,178.270004,10836100
2020-09-25,182.667007,186.959000,176.630005,182.429993,182.429993,8288000
2020-09-28,185.000000,189.009995,181.660004,186.289993,186.289993,5653600
2020-09-29,186.199997,190.339996,183.220001,187.869995,187.869995,6239800
2020-09-30,187.889999,193.550003,185.856003,188.800003,188.800003,6788200
2020-10-01,192.830002,200.470001,192.699997,200.339996,200.339996,9732100
2020-10-02,195.369995,203.559998,194.800003,200.000000,200.000000,7415300
2020-10-05,201.389999,204.940002,197.949997,204.160004,204.160004,5171500
2020-10-06,203.759995,208.960007,202.660004,204.830002,204.830002,5504900
2020-10-07,207.949997,214.259995,207.500000,212.550003,212.550003,5165800
2020-10-08,221.960007,228.330002,219.330002,223.839996,223.839996,12767700
2020-10-09,226.050003,226.830002,221.630005,223.949997,223.949997,7254500
2020-10-12,226.203003,227.000000,221.350006,221.679993,221.679993,5775800
2020-10-13,221.100006,239.139999,219.020004,238.574997,238.574997,8305700
2020-10-14,237.350006,238.330002,228.789993,233.050003,233.050003,6624600
2020-10-15,225.000000,230.065994,223.649994,226.470001,226.470001,4741000
2020-10-16,227.660004,231.440002,222.190002,222.320007,222.320007,4017400
2020-10-19,223.710007,228.619995,220.179993,222.139999,222.139999,4396200
2020-10-20,223.630005,224.979996,217.229996,218.399994,218.399994,3742500
2020-10-21,218.000000,227.490005,216.270004,222.779999,222.779999,5073600
2020-10-22,223.490005,229.449997,218.899994,222.360001,222.360001,3496600
2020-10-23,223.300003,224.880005,218.500000,223.960007,223.960007,2170800
2020-10-26,223.630005,229.550003,216.740005,218.419998,218.419998,3136800
2020-10-27,219.740005,226.500000,217.179993,225.070007,225.070007,2773400
2020-10-28,222.000000,224.960007,215.639999,217.399994,217.399994,2172600
2020-10-29,219.800003,221.580002,214.630997,217.929993,217.929993,2383400
2020-10-30,217.100006,218.130005,200.449997,202.399994,202.399994,4604600
2020-11-02,205.660004,212.800003,203.710007,206.880005,206.880005,3512000
2020-11-03,208.550003,209.309998,196.520004,203.490005,203.490005,6691500
2020-11-04,208.130005,215.720001,205.039993,215.679993,215.679993,3584200
2020-11-05,221.975006,226.589996,217.119995,225.059998,225.059998,7754500
2020-11-06,235.990005,255.660004,228.889999,253.360001,253.360001,16526900
2020-11-09,231.559006,240.880005,220.880005,221.910004,221.910004,11659300
2020-11-10,227.839996,228.199997,207.500000,216.979996,216.979996,7618400
2020-11-11,220.009995,232.080002,217.690002,231.429993,231.429993,7433000
2020-11-12,231.240005,236.649994,227.610001,230.899994,230.899994,5064900
2020-11-13,232.589996,236.440002,225.000000,228.100006,228.100006,4181700
2020-11-16,222.199997,232.889999,220.600006,232.699997,232.699997,2971600
2020-11-17,233.000000,242.460007,232.199997,237.130005,237.130005,5169400
2020-11-18,235.880005,239.188995,231.500000,231.990005,231.990005,2751900
2020-11-19,236.160004,257.489990,235.600006,255.669998,255.669998,12022000
2020-11-20,257.089996,265.970001,254.789993,263.140015,263.140015,6663400
2020-11-23,270.000000,279.500000,268.600006,276.579987,276.579987,7843800
2020-11-24,279.500000,284.000000,268.140015,273.010010,273.010010,6320900
2020-11-25,275.000000,278.779999,270.769989,278.059998,278.059998,3135200
2020-11-27,279.700012,280.600006,273.010010,275.339996,275.339996,2480900
2020-11-30,275.390015,293.649994,274.279999,293.570007,293.570007,6194200
2020-12-01,290.500000,292.809998,279.380005,285.709991,285.709991,4516200
2020-12-02,281.440002,284.532013,273.790009,281.329987,281.329987,3117800
2020-12-03,281.959991,292.100006,281.549988,289.100006,289.100006,3190500
2020-12-04,290.190002,298.130005,286.000000,296.380005,296.380005,3748600
2020-12-07,295.649994,302.618011,289.000000,299.980011,299.980011,3803000
2020-12-08,299.980011,307.630005,297.250000,306.130005,306.130005,2605100
2020-12-09,315.109985,328.739990,303.160004,306.230011,306.230011,9820700
2020-12-10,301.000000,322.089996,300.070007,321.989990,321.989990,4435900
2020-12-11,321.000000,331.869995,316.899994,330.869995,330.869995,5436400
